X,Y,Cluster
-10.683229333580591,-0.6785095760061719,13
-13.004122747966388,-11.828371968086545,7
-10.815436581834028,-2.906128917287962,13
4.872773259781686,7.841438545578814,4
-17.37379176565267,18.885307822983503,5
6.672363989589558,7.352945169415636,4
-9.296863652288826,1.84585538149638,8
-9.12895001137968,0.5002349801041627,13
10.26622986444959,6.2224909470662,1
-19.957391311114094,18.211843625962135,5
-13.675570658250349,-12.098057577299453,7
-10.468571915945935,-11.049315550476674,7
10.255978333299806,2.469302188160718,1
-5.0345919157910215,16.759319141649563,0
4.8747013388716125,-18.53178115141044,14
-1.4839858069530085,-10.133506839722688,9
-17.382695627941555,14.038714020552051,3
-5.012259098134547,17.747067696346466,0
-5.061386493037443,19.90614464337345,0
-11.481953378606496,-13.275839284488343,7
0.01464778835251379,13.063148080697488,12
-12.595727558190104,-11.792899657184217,7
-18.85446589452956,15.201570000113332,3
5.4599286145938954,7.759892329316172,4
5.091385233793165,8.54291351872784,4
-13.941526562028177,-14.649647612101571,7
4.673858438750847,-13.829304057108548,10
5.357710136694322,-17.46529254713726,14
5.185109075551612,7.630618725046934,4
9.611786631652226,4.938959266724693,1
5.292385576446753,-12.204196783035085,10
3.2691468687926983,-15.34160265204328,10
-15.717761948554058,12.930876177444647,3
-1.9760272996547346,-10.23510405594687,9
-11.771729857607651,1.8301628117535995,13
8.004993215984877,4.514650284643682,1
-12.193115418104643,0.7200692807103158,13
-15.412457623851049,-14.88560923445004,2
-9.816061367619806,-3.6130087433644205,11
-16.70122097066527,15.402600441305742,3
13.690018480533867,-11.769356207439591,6
-2.066052476226575,9.40473756706744,12
-8.856981641690165,-8.25418146020708,11
-2.811519369235426,-7.606027875017509,9
3.9652797153592934,-16.50501497523148,14
1.9888390348192986,9.947549960840313,4
-12.39103896013219,-14.014406462620698,7
-8.160488760698327,-6.162788257222189,11
-10.98166410229433,-16.00093741766199,2
-2.4017389352722596,-7.283277437330198,9
8.463728006562015,4.2250438044746685,1
-11.941762524091105,-12.730521210955194,7
-17.339465271989983,13.899806407212694,3
5.459757090604943,8.403925289533948,4
4.71762341391674,-16.239138511915005,10
-10.968967436839106,1.1641958021115908,13
-6.707496209841538,2.5161233792825053,8
8.985291933252759,3.0418559706524766,1
-16.686155894486387,15.623257394198173,3
-16.189425486291668,-13.53647400882858,2
-3.7522285905328268,-7.510462536787533,9
-8.478021897989725,0.0562915948067394,8
-8.98492027531718,-4.892872018174907,11
-11.24657244723059,-0.8022283587321151,13
-12.641121827052704,-13.237008541980787,7
-14.71027926842178,-13.897902916312171,2
-2.1416174011517453,11.916037591402846,12
-5.988587569577326,17.4264638040952,0
-17.181137768141273,13.970576367632637,3
-4.584720519495404,19.874216136155805,0
-6.345997214912734,16.59312430749984,0
-14.87157094819624,-13.831649613826054,2
-7.8081895619400195,1.4073553117235198,8
-5.740443180780777,20.251306077807367,0
2.4603206213035804,10.520653630867042,4
-11.011474051690104,2.3000654875964686,8
4.050892909390171,8.379279824359509,4
4.0217810202451245,7.119867874276447,4
4.313511447900852,8.338013992779972,4
-7.693237103224043,1.1706193790437676,8
9.352033924385434,6.902229902863807,1
-13.3299095498846,-13.087277754910012,2
6.369602363772034,-15.047677606502248,10
4.821118161584561,-11.473885406025254,10
1.7849902742436965,-17.61341380564761,14
9.983986185016526,6.574886118853438,1
-4.908282314262897,15.643489558875572,0
-1.1643644077792745,11.719846974709235,12
-21.220679155394087,18.729736847803828,5
-1.7878655165082955,12.814313278831783,12
2.5175978822357283,-18.41154327119652,14
-5.739161674008066,17.67853975664471,0
-20.741983628773728,19.60000114507582,5
-12.323899288650455,0.3337577176424912,13
-6.335008050621337,-1.497811013600265,8
-3.5947638653052127,-8.647856754740129,9
-11.133880621006917,0.47251764041416633,13
-12.459592890492207,-12.49565672411001,2
-18.883876371071665,13.190019495652127,3
-1.8728969317687998,-9.025794523151443,9
-9.638969547816142,-12.592757485045261,7
-20.994849502806165,20.4366432074132,5
3.738769360313916,-14.885487445841507,10
-17.248236930113965,13.815554316684622,3
-12.098970224962487,0.5247108527326552,13
9.23810354880991,2.5439257227380256,1
2.9749415817402434,-17.758245170229046,14
-17.437783878583858,13.926785578406852,3
-19.083778258990762,17.762853044885855,5
5.458694406332016,-13.811516736589569,10
12.605580035334873,-10.599966101878046,6
-5.5934043315198485,17.80578148440006,0
6.628419418742219,7.402086036376159,4
-6.72147785857021,0.7683747015579276,8
4.916523759542661,-14.892252148711158,10
-5.429652665937624,17.0658395333307,0
4.41475933731226,-13.6104621833184,10
-19.813221605300534,18.105412197706155,5
12.38179464416585,-13.672294093666377,6
-18.2047088973084,14.803934523740717,3
-7.5230746004418405,2.1694864460241314,8
14.343055276134901,-11.897663811470363,6
-6.964303804766609,-0.36460486017116045,8
-6.9771583197743015,1.5233732390727623,8
5.785972799082401,9.474028103144066,4
1.4959256005565833,7.691997085824904,4
-5.654107490625947,18.64449317613267,0
-12.30603667601439,1.7262821384904938,13
-10.039359359216466,-0.5452350947933273,8
-19.793260528971935,17.525337860213032,5
-0.0779741074153586,12.516598875215868,12
-13.566666484530698,1.9623696813986884,13
-4.584432016048339,17.254428550870493,0
-0.8311621785405474,7.988787310964455,12
-2.7696654389433566,-7.533033555231174,9
-17.691351640688318,13.570340585214408,3
-11.139893261301236,0.6317125995132244,13
-8.021653202065835,-6.022420625136406,11
-5.571161771257246,19.29711892785934,0
-18.484751872500983,19.169894271932016,5
-11.627420055125285,1.0756824416268067,13
-5.831740948263399,2.2075013433112707,8
14.300536166495041,-12.862083798458096,6
-17.701737426029,14.787838690967945,3
4.410287964480043,-17.117884820663722,14
-3.861477920913702,-5.191975914273454,9
3.811448135758014,-13.660727392611713,10
12.51550230265428,-11.449557167289257,6
2.860775175654047,-15.522627909699363,10
-17.64877519038543,-14.98948435615304,2
-19.84099939458452,17.358940615373154,5
3.9140882915801223,8.804957178360548,4
-8.118700759408252,0.5404722962299975,8
10.03055848977421,2.917750300181925,1
-2.538902235655899,10.82637545485536,12
-10.913455504022634,0.9851637076220563,13
-16.59713566275212,15.015805256049337,3
-19.506682264749873,16.03408868879707,5
-19.3114138877969,18.531230567039906,5
-14.329188755695688,-14.544214265640347,2
-6.716840136565997,17.523797869078212,0
-11.554726170987747,1.0854275131737485,13
-12.916610790010763,-13.176076889799551,7
5.9219265487052075,-15.400568379103008,10
13.99019218463352,-11.750090036120545,6
8.091114082299377,3.2667820923581377,1
-5.282001511510515,18.45710734221074,0
-18.736702332851685,17.668538342886947,5
-16.779903187124106,15.379490149517563,3
-19.33012133794482,17.64974555775926,5
-13.415395719972258,-13.320050335351118,7
-12.489299598794549,-12.837052100171379,7
-17.560260355280757,15.361234261521703,3
-3.474559723660691,-6.175896122482008,9
-8.683547940534876,-5.082545875055605,11
-16.927711732809435,15.401060442114542,3
-13.153269647525992,-12.721312953547748,2
2.818932715277747,-15.297361621848628,10
-11.739196610961677,-12.575838045236562,7
-10.051830739090766,-7.98409341619643,11
-4.132235350111008,18.23421419382461,0
-8.014953638138367,-3.4525823325361626,11
-13.68940392016734,-15.131783543948641,2
10.670072367265087,2.9615205858594114,1
-6.595323516827719,1.5573742441851661,8
-2.130217773258303,-8.129031043644474,9
4.819051609230528,9.965260980880636,4
-20.359491483770555,19.401249905101185,5
-10.052930874904296,-0.8062369350779603,13
-12.230879427847535,-10.411664630792968,7
13.416904398531942,-10.604771024822806,6
-20.59653044336683,16.34931547316765,5
-12.152225520820306,-12.26342507951831,7
11.523402137081062,-10.133930721020638,6
-8.675522710269803,-0.6998962903467569,8
-3.8300791496484554,-9.972855918817922,9
-2.455638728354915,-8.925332738074495,9
-6.792621634546413,17.164759206322994,0
-3.3429453944358167,-6.659617463855627,9
-3.244922392415681,17.406647994468265,0
10.22899600890786,2.8550744221277773,1
4.817154257765066,-14.018897425933895,10
6.178720886483005,-15.105141126417697,10
-15.773435333897599,13.161667232405188,3
-14.062336163974333,-15.257559004909712,2
-4.620879128421223,19.199226408943474,0
4.18895522778263,8.940229712712316,4
-11.18652147511215,-12.99951635977028,2
-15.272315127504594,-12.658784850086162,2
-7.11858877205643,0.6188015381127262,8
-5.104807392001901,19.232811733867074,0
0.32595593247973786,11.644531395875724,12
-1.596258687144173,-8.970088065939171,9
-19.186187397747844,20.572327053147802,5
-15.481963258021617,20.139883980201265,5
-17.152050266080824,19.854361794819113,5
-0.17632775255737032,11.644157981351425,12
-9.474585430346329,-5.402779895622707,11
-11.640709293965223,-13.274241133398746,2
9.399339310561372,3.342168582942025,1
-5.860858958758323,17.635377680479323,0
-0.9744131772224576,9.515367867339446,12
-11.73059833186288,-13.691120196953287,7
-8.428568697455617,-5.010700437327925,11
3.969891608380151,-14.758387104550934,10
-2.2659618331082143,-7.618131497737735,9
-8.412795472662356,-4.004771270346579,11
-6.435585223510065,-5.424426581539917,11
2.131287279175111,7.6036530842972905,4
-12.574290155239881,0.985182194621324,13
3.852982230051774,-14.151700031951648,10
4.50860957641696,-12.886103338789567,10
-8.457577906241339,2.2490683362937816,8
4.454707640660943,10.57430811890088,4
-7.209119457055543,0.11936468950535584,8
13.355931585550664,-12.5035757125622,6
-19.251835144895708,19.94256487108126,5
-4.629494482831746,17.566473519897063,0
9.631444640414621,3.0891176662498228,1
-13.049667740381771,-13.991650696352652,7
-18.671449526378506,13.974828582761043,3
-3.2281194269213707,9.649788599468762,12
2.0134564283220673,-16.042491399375763,14
2.506911935134131,-20.726051627524548,14
13.898806257166129,-12.679501866627215,6
-20.016290837759005,19.05316997936084,5
-2.3370243860778097,13.295822571668586,12
2.9665028641103217,8.913206117649624,4
-17.92640221370075,14.055444709406807,3
-14.8198833057439,-13.57574905941726,2
-21.10435581247699,19.04055044952044,5
-0.378681790872037,9.319381921186826,12
5.7541254164021645,-13.01709086538352,10
-16.50651183317072,14.47057697319484,3
-1.507141261781498,8.956956613611396,12
-7.542946746750221,-3.7505432320934142,11
9.90608755119648,4.302720975761288,1
2.7634559544692383,8.152047729816266,4
-11.649886155378772,-0.3357534834787643,13
9.580349092871254,4.362077219277835,1
3.7088278077936003,-15.057441919920507,10
-19.952507689258933,17.498536482142498,5
-16.28085901068607,14.659325504220911,3
-2.6068543219861904,-8.905564738524374,9
-18.439620188115793,19.705403338536538,5
-13.129942950864129,-10.660993775515376,7
-2.0504507167981227,-7.053897521412776,9
-8.580092574853305,1.021566525542515,8
-1.7115964575167206,11.551076047782459,12
13.319807687044333,-9.494710798138614,6
-5.211938100104711,18.513433284574088,0
-14.635694340363104,-13.500468879053523,2
-2.6234584671848613,-7.072257941999901,9
10.331732231864125,-12.462709879433525,6
-14.341690639697465,-13.661970219288307,2
13.60937263408265,-12.591615522994244,6
9.011602330065182,4.803139960791975,1
3.84333975812044,-17.490025856356425,14
-2.7641854429117245,-6.225873629315711,9
3.504521903953259,9.070323030658816,4
-18.667252149423035,14.261382821013814,3
-8.459734601154219,1.5775067387630162,8
-10.212136964904438,1.5896436270806564,13
-12.935742153853123,-15.695478231979475,2
-2.946445227309001,-8.878511662007332,9
-14.295072324782966,-12.732540633363726,2
8.339853721652718,3.5598655484346535,1
-8.60369732801887,-4.9230597924351756,11
3.03693425911142,7.603631937308991,4
13.771048202870828,-12.01161694985327,6
-2.8063981080657467,-10.343987512297513,9
5.264368916102576,-12.008000127398706,10
-7.875471924528309,2.3142195237093404,8
-7.6304933223126294,-4.808275996231554,11
-4.031341351581673,16.563559876431416,0
-11.83254602749332,1.0073307395039355,13
-16.28692246507194,15.597041063752929,3
9.591617025554312,4.884526814014237,1
-7.305441799804805,-6.128675043415201,11
2.8541927291135933,-18.93746459226123,14
6.977232214097353,3.9145227173424035,1
-9.448132788145347,1.8821741781167725,8
5.667000946645342,-16.93020298398893,14
-7.025855958759547,-6.577344627545604,11
-1.020979064042061,10.179687377482459,12
-16.858311947718065,14.27472572308526,3
-4.043364259232463,19.65606029068163,0
-9.127586274738368,1.729379993622631,8
-3.9199127048630116,18.423073587988263,0
-11.277720027590528,-0.6947211392639223,13
-13.141197158735283,-9.136941397766229,2
-14.686644639747627,-14.044401514639905,2
-17.54043469897052,15.441602640422662,3
2.510273425900599,-19.466290671859014,14
-1.1297980456759615,10.718598450994252,12
4.0740126788390825,8.920501061336358,4
8.110139668183416,4.890840892372406,1
7.9946866747828675,4.525306266173287,1
-8.849934396051907,-5.112618276774363,11
-7.3712538682102755,-4.834977194110374,11
-1.2152919036271455,-9.424363154741727,9
-13.226671068527066,-12.830658322436689,2
-16.14345763832591,13.93716016439441,3
-8.07838865494951,-4.494721759146117,11
-3.243594727234149,-8.72184094024069,9
4.923667272893268,-15.214280603592963,14
-2.688217202958817,-8.315127024683429,9
-2.0223576399141576,11.439301462513983,12
-12.220734902806255,0.5880723936422262,13
-18.065207171129934,21.08769405504393,5
-2.4426154190579172,12.094137793347937,12
-2.0538134903432774,10.588657358123188,12
-15.199610070769472,-14.161620669561032,2
-12.39901077512647,3.061475116817474,13
14.739162338613605,-11.996126020494815,6
-14.137577475870955,-12.849456121959973,2
5.073792017570774,8.130976875885706,4
-11.683474207589184,-11.037054175296706,7
-13.021892988619108,-12.991087889559852,7
14.06401658254972,-13.500259647591706,6
-13.278234391164268,-13.683632849220398,7
-6.880158103881463,-7.1733505539928615,11
-8.162089371013193,19.01485526164691,0
12.71257816312988,-12.025505398252498,6
12.26520959367613,-11.967902225944744,6
-8.362403599364486,-7.06245639079399,11
13.58044310174715,-10.581397340204594,6
-17.222281573482352,17.1402723366219,5
-1.9643533912475446,12.467430380704553,12
-1.4878584490465947,12.663556418855132,12
-10.585684126956043,-0.9037518416199257,13
-8.266644936275117,0.9219225168242335,8
11.51868708582991,4.514938872975609,1
4.417689548445956,10.09333057218128,4
4.432493924031042,-14.139187894874501,10
0.03647849402773007,-8.786240664605913,9
4.607297062225817,-17.80455378243684,14
-5.830701646472651,18.762583803005686,0
4.273574092514955,-14.244189150198338,10
-6.612218504783617,18.26480573943959,0
-7.438950654927949,-0.5110790263728491,8
2.0290957943653845,-20.11646198754836,14
-18.383893221605074,15.666568347422636,3
-8.368917278217872,-5.053518929065102,11
-1.7864261420317404,13.977762886054782,12
-19.305056660113372,17.554103299576525,5
-18.663319987951738,14.939470484787702,3
-13.655548350640263,-14.157405249836348,7
3.886788457873313,-13.16725252143544,10
-14.775406843984626,-15.578035856174932,2
4.022384706537483,7.976512745137652,4
9.58881814132352,3.857004268962063,1
10.963110845579521,2.264118092530727,1
-20.854901316750873,19.471957170508457,5
2.870802340268431,-15.43906052478692,14
-0.9193326549822533,11.879220918226645,12
13.010967975777179,-12.59551196731887,6
-13.682118359387985,-15.05351292006706,2
-12.71028616142044,-12.692769710394652,7
-11.296168629845782,1.410784827317543,13
-17.937872957144684,15.965578053382034,3
4.454408313607877,-12.994173645780625,10
-10.817528530329044,-0.023130363249109887,13
4.457115011600218,-17.645424574258293,14
13.743080680062443,-12.231217796927938,6
-12.241867594581628,0.8302969843601326,13
-7.902943642938029,-4.797422405267791,11
5.905982840355379,8.461712672993247,4
-17.58569004343955,13.834451777182872,3
5.65530266706708,-14.677032186988937,10
3.133641275863914,8.503375655613267,4
-8.154650449615023,-6.185671246179339,11
-9.366825504614031,3.096010283670752,8
-2.4980791369428763,-9.257293910902309,9
-11.212666945887381,-12.521260873890517,2
0.04687733080201961,12.459873204411352,12
2.2039468720121578,-18.97346972855518,14
0.31585117280229236,11.930626859329385,12
-6.098249663334075,-6.629627987843715,11
2.306899259931562,6.633946582589951,4
-9.53969343914813,-4.495498531493108,11
6.334716380272072,-15.618270422804875,10
-13.502341889346296,-15.255105721006279,2
2.929828657254297,-19.72969124328909,14
-13.050851234068022,-13.838336064801416,7
-8.136282942523517,2.795048851588741,8
-3.8932471578881698,-7.086464236148915,9
11.294419294671226,-10.854403342013033,6
0.697295896633412,-15.392852404091201,14
-13.704568174417963,-14.542139603678873,2
-7.46094815894802,-1.061944805898436,8
14.057043871344414,-8.781604143503678,6
-20.22736213222961,17.13703440932257,5
-2.417566815933065,10.601090414194884,12
-3.2568022799962963,-6.606773019537082,9
-4.606053298623347,15.912924069961363,0
8.176448591375639,5.806260653902511,1
-7.584738246931427,-5.121595320464702,11
-18.715741689440733,18.75716038876686,5
-15.96326528324586,-12.728973445684021,7
-14.757958867373759,-10.828359222509912,7
-13.26015322380731,-12.211059014208825,7
-10.214897446774142,-4.4330286808791755,11
-8.980453490623113,-3.088137784923624,11
-10.686417594116032,1.9938139032169213,13
-7.539633041221983,-2.74962060028578,11
14.69904410600864,-11.201130560907497,6
-12.238961003278593,-14.60942254529443,2
-9.125884821062398,-3.1843977487593533,11
-7.340406974761125,-1.0528430597958938,8
-21.657550748215755,18.689450039064425,5
4.16181178798695,7.395291371215258,4
-15.1170154636845,12.304540471570405,3
-10.328625571078957,3.02600490723756,8
13.93347064551521,-9.776553228079473,6
9.552709593981158,5.514910673020378,1
-1.7214926688566856,-7.799818297004198,9
7.8501934758130245,4.73420369824206,1
5.609988830351666,-19.158337109182085,14
-20.084241122509066,17.089689634962564,5
-18.658520333152186,17.157910561819957,3
2.694166290569991,-15.567804537872025,14
-9.506999067928739,0.4018699827582566,13
7.506434699943526,-15.05728810142271,10
-1.1048804458052421,10.962301257217218,12
2.381052650207457,-19.870044550313242,14
4.434363421446623,-12.266776137696981,10
10.43580902754939,4.4416764802052615,1
3.821624079223951,-18.217095244679516,14
8.212340356905575,2.967367025922938,1
-7.595295975501273,-0.1837900678485238,8
-4.663050913628009,18.34183858301251,0
3.673017395769682,-17.47899554589951,14
-11.818614971741553,-13.770417994875798,7
3.846852157659188,-18.657270140550395,14
-14.617618833414502,-12.944701887830282,2
-16.818950068668236,18.838710348845847,5
2.5090289905972947,-17.01305806561423,14
-10.7767085688274,0.8559245273762813,13
-12.660131416969541,-11.35078978369751,7
13.515945138087066,-11.20857086930855,6
-7.533972645040881,-5.464537304787592,11
4.431862742134059,7.33022597957903,4
-1.9633099674487453,-7.183769052526246,9
-10.076595190795235,1.1136186983612408,13
13.40161337698435,-11.69324825533945,6
-13.582416250928572,-12.53610333263237,7
13.218409873640091,-12.959655012583902,6
-9.946041427767177,-4.4500219890196675,11
-0.4627836312010063,11.360828292319697,12
8.962169472570656,7.210542367789007,1
3.755214838872545,-18.09327346175543,14
-12.069353408320632,1.141826529212211,13
-18.241901480014008,14.92550575582657,3
-7.786196718527275,-5.947991337475465,11
6.331122030491254,-12.2651923662037,10
5.182901585725951,-13.089801277218836,10
